,element_count,column_count,array_time,pandas_df_time,pandas_df_compute,spark_df_time,spark_df_compute
0,10,1,2.3265666679132362e-05,5.233199999565841e-05,0.0002908653333406619,0.015081845333308289,0.33435750833333105
1,100,1,1.549599998422006e-05,8.058499997787294e-05,0.00014897766664034862,0.01958997566665251,0.33208820566665054
2,100,10,1.6494333332654303e-05,7.879699997677865e-05,0.0002759550000064337,0.02179988166669015,0.31560209066666783
3,1000,1,2.9108333327106568e-05,8.351700000730489e-05,0.0002784743333374233,0.04850185299998581,0.3143058073333502
4,1000,10,2.8760000001663382e-05,7.84579999996519e-05,0.0003132806666599208,0.02288104066667529,0.30541740333334627
5,1000,100,3.208799997385844e-05,8.897933332718821e-05,0.00042922966667902074,0.03883089033331544,0.3641513823333374
6,10000,1,0.00014454333332499422,5.557966668826945e-05,0.00021611333333263852,0.17157679400001294,0.3578389403333328
7,10000,10,0.00011029633333237143,5.231599997538675e-05,0.00042020000000775326,0.07786408233331106,0.3164867500000052
8,10000,100,0.00014637533331551822,7.909466667873251e-05,0.0023375576666921916,0.08079189033333023,0.3426262279999719
9,10000,1000,0.00014644899999893823,8.145733333246123e-05,0.026095654666657236,0.21160947599999722,1.4134516066666645
10,100000,1,0.0010692056666812277,5.1387999974394916e-05,0.0009782360000372137,1.5513225553333996,0.6594665446666568
11,100000,10,0.0010798546666895466,5.122099999728865e-05,0.0029388153333608593,0.6278985253333454,0.23457971300005434
12,100000,100,0.0011057683333698758,5.4624999999456726e-05,0.02092390133338995,0.5523991196666126,0.36218068833333444
13,100000,1000,0.001073306000004474,5.248766668349466e-05,0.2088834159999351,0.6974878753333087,1.4580236340000283
14,1000000,1,0.0148997063333051,7.419799999297538e-05,0.00903315499999735,15.358988101666682,4.659114175333343
15,1000000,10,0.01036484500006433,5.270433333256127e-05,0.029875528999961414,6.1349837003333505,0.9106104563333398
16,1000000,100,0.010328507666675554,5.188633334303935e-05,0.2075127656666306,5.226104770666628,0.817488937666667
17,1000000,1000,0.010717798666670811,5.208700000972991e-05,1.9758348350000385,5.46134185633332,2.382009949666705
18,10000000,1,0.09876906466668818,5.28866667082184e-05,0.09310613100001319,153.12706660133335,45.18276667366687
19,10000000,10,0.10060562300016802,5.196699991453594e-05,0.3441281270000521,60.82636222800011,7.870120136666628
20,10000000,100,0.10145715633310222,5.22680002177367e-05,2.1554316433333347,51.305101624333474,6.5834541133332705
21,10000000,1000,0.10541462466638525,5.202200009080116e-05,20.34458836866664,53.58666425533344,10.73816835200038
